index,pdfsize,metadata size,xref Length,obj,endobj,JS,Javascript,Class
2896,7,318,17,9,9,1,1,Malicious
7645,27,260,12,30,30,0,0,Benign
2082,8,180,1991,9,9,1,2,Malicious
753,3,250,15,16,17,3,4,Malicious
2546,375,180,9,32,32,0,0,Malicious
7420,24,298,12,24,24,0,0,Benign
3969,61,336,88,87,87,0,0,Benign
3373,6,256,16,0,1,0,0,Malicious
5726,45,361,94,138,138,0,0,Benign
4107,71,467,82,68,68,0,0,Benign
2444,682,180,6,9,9,1,1,Malicious
4380,84,283,33,39,39,0,0,Benign
1066,14,224,20,16,16,1,2,Malicious
3913,39,405,113,57,57,0,0,Benign
5287,82,283,33,43,43,0,0,Benign
5536,88,305,742,81,81,0,0,Benign
5387,92,265,21,9,9,0,0,Benign
5732,66,365,227,50,50,0,0,Benign
3498,5,180,23,25,25,0,0,Malicious
2738,6,180,7,4,4,1,1,Malicious
5052,32,298,12,24,24,0,0,Benign
4000,61,335,41,40,40,0,0,Benign
1568,11,256,16,8,8,1,1,Malicious
2427,9,180,9,9,8,2,3,Malicious
3746,42,336,63,64,64,0,0,Benign
6833,157,305,514,116,116,0,0,Benign
7585,23,298,12,7,7,0,0,Benign
1687,15,180,10,9,9,1,1,Malicious
851,17,377,29,10,10,1,1,Malicious
3546,7,239,10,17,17,2,3,Malicious
6303,94,361,2757,69,69,0,0,Benign
895,10,361,21,19,19,0,0,Malicious
4592,91,283,33,6,6,0,0,Benign
6401,89,390,505,117,117,0,0,Benign
5878,88,400,569,114,114,0,0,Benign
335,11,180,9,19,19,0,0,Malicious
2839,95,276,99,5,4,0,0,Malicious
3087,10,256,16,8,8,1,1,Malicious
4611,65,272,21,11,11,0,0,Benign
1348,15,256,16,8,8,1,1,Malicious
1015,15,257,16,14,14,2,3,Malicious
2816,4,229,10,9,9,1,2,Malicious
1631,17,256,10,8,8,1,1,Malicious
2489,7,180,10,5,5,1,1,Malicious
3730,39,359,69,70,70,0,0,Benign
6905,241,393,2314,58,58,0,0,Benign
7390,104,265,24,12,12,0,0,Benign
3251,496,270,48,14,14,2,3,Malicious
7579,183,271,55,11,11,0,0,Benign
7267,27,298,12,29,29,0,0,Benign
5877,87,447,565,69,69,0,0,Benign
6665,267,466,366,204,204,2,3,Benign
5881,95,377,665,57,57,0,0,Benign
2070,7,239,10,9,9,1,2,Malicious
4452,75,262,21,9,9,0,0,Benign
7983,24,229,48,87,87,0,0,Benign
7421,25,298,12,41,41,0,0,Benign
5408,94,402,138,35,35,0,0,Benign
1635,17,258,10,8,8,1,1,Malicious
4646,80,262,21,33,33,0,0,Benign
6484,288,306,13,12,12,0,0,Benign
2479,52,339,31,9,9,1,1,Malicious
6617,269,365,115,825,825,1,2,Benign
2265,58,180,8,9,9,1,2,Malicious
2959,9,180,9,46,46,2,4,Malicious
5323,32,298,12,34,34,0,0,Benign
7737,34,294,182,41,41,0,0,Benign
3059,14,224,20,89,89,4,5,Malicious
5053,39,298,12,11,11,0,0,Benign
5869,87,371,629,125,125,2,3,Benign
2141,4,246,16,9,9,1,2,Malicious
5104,77,265,21,12,12,0,0,Benign
3118,36,377,74,74,74,0,0,Malicious
5188,52,298,13,12,12,0,0,Benign
7726,18,253,41,66,66,0,0,Benign
4045,57,372,41,40,40,0,0,Benign
3356,7,249,16,19,19,1,1,Malicious
2744,12,180,9,53,53,0,0,Malicious
7253,22,298,12,29,29,0,0,Benign
5092,32,298,12,46,46,0,0,Benign
3506,41,180,11,20,20,0,0,Malicious
1679,26,246,10,7,7,1,1,Malicious
4249,82,272,21,6,6,0,0,Benign
3147,49,398,62,52,52,0,0,Malicious
2294,45,180,25,9,9,1,1,Malicious
7004,375,339,240,35,35,0,0,Benign
6933,402,354,672,354,354,0,0,Benign
580,5,243,16,21,21,0,0,Malicious
1470,12,180,9,9,9,2,3,Malicious
4799,47,525,349,11,11,0,0,Benign
4070,60,353,73,72,72,0,0,Benign
5308,36,260,12,11,11,0,0,Benign
3343,88,282,38,17,17,0,0,Malicious
4992,43,299,131,6,6,0,0,Benign
7404,29,298,12,30,30,0,0,Benign
4583,416,282,118,42,42,0,0,Benign
3672,2,180,11,14,14,2,3,Malicious
559,4,326,13,14,14,2,3,Malicious
5237,79,283,29,39,39,0,0,Benign
5215,98,483,127,13,13,0,0,Benign
2849,8,224,18,9,9,1,1,Malicious
512,12,373,23,19,19,0,0,Malicious
4729,71,262,21,11,11,0,0,Benign
1081,3,180,9,31,30,1,2,Malicious
1664,2,250,15,9,9,1,2,Malicious
1012,10,180,45,14,14,2,3,Malicious
1931,5,218,10,9,9,1,2,Malicious
7677,204,277,1475,233,233,0,0,Benign
1150,3,218,12,15,15,1,1,Malicious
2838,9,180,9,7,7,1,1,Malicious
5949,71,361,307,101,101,2,3,Benign
116,8,246,19,19,19,0,0,Malicious
740,2,256,15,13,13,2,3,Malicious
7856,14,229,18,38,38,0,0,Benign
6070,89,356,649,350,350,1,1,Benign
5177,83,283,23,6,6,0,0,Benign
3675,17,180,10,121,121,2,3,Malicious
5906,397,360,1518,402,402,0,0,Benign
830,15,180,10,22,22,1,2,Malicious
119,15,180,10,21,21,0,0,Malicious
4752,65,262,21,6,6,0,0,Benign
7811,24,288,33,24,24,0,0,Benign
7753,51,271,85,69,69,0,0,Benign
8093,11,279,38,362,362,0,0,Benign
635,2,180,11,22,22,1,2,Malicious
4465,95,283,36,36,36,0,0,Benign
4364,81,283,29,28,28,0,0,Benign
6799,234,2609,1379,6,6,0,0,Benign
7079,264,210,28,27,27,0,0,Benign
6966,319,362,117,225,225,0,0,Benign
7010,387,297,2576,78,78,1,0,Benign
4142,40,353,39,38,38,0,0,Benign
7517,17,298,12,11,11,0,0,Benign
7027,17,297,24,23,23,0,0,Benign
991,11,180,9,10,10,1,1,Malicious
876,10,180,45,10,10,1,1,Malicious
4869,86,283,40,11,11,0,0,Benign
5315,81,283,27,27,27,0,0,Benign
5222,84,283,30,33,33,0,0,Benign
4,7,252,16,15,15,1,2,Malicious
3051,11,265,19,4,4,1,1,Malicious
5691,60,352,511,1030,1030,0,0,Benign
3124,34,381,73,66,66,0,0,Malicious
6407,87,462,367,257,257,1,2,Benign
7136,180,304,73,72,72,0,0,Benign
2660,8,180,10,7,6,1,1,Malicious
2491,6,180,16,31,31,0,0,Malicious
7146,251,304,106,104,104,0,0,Benign
5173,39,519,246,12,12,0,0,Benign
3854,93,360,82,43,43,0,0,Benign
4933,93,460,86,35,35,0,0,Benign
4777,81,283,44,11,11,0,0,Benign
1715,13,379,23,9,9,1,1,Malicious
6448,310,424,520,133,133,0,0,Benign
7509,24,298,12,9,9,0,0,Benign
6713,283,322,2732,265,265,0,0,Benign
6457,60,401,62,144,144,0,0,Benign
6293,353,384,7685,182,182,0,0,Benign
1148,2,180,9,15,15,1,1,Malicious
3261,9,180,9,11,11,2,3,Malicious
574,306,180,9,14,14,2,3,Malicious
3769,54,383,79,82,82,0,0,Benign
3736,333,332,136,145,145,0,0,Benign
4146,323,306,185,184,184,0,0,Benign
853,21,180,9,14,14,2,3,Malicious
1982,8,180,11,9,9,1,2,Malicious
2774,2,256,15,6,6,0,0,Malicious
5919,92,421,618,59,59,0,0,Benign
4929,99,457,1399,31,31,0,0,Benign
7521,23,295,30,11,11,0,0,Benign
5211,85,283,25,11,11,0,0,Benign
1166,3,218,12,17,17,1,1,Malicious
6614,114,346,637,1803,1803,1,2,Benign
6002,75,412,700,55,55,0,0,Benign
971,1,180,111714,13,13,2,3,Malicious
2701,57,226,38,8,8,1,1,Malicious
4495,88,283,32,11,11,0,0,Benign
6655,187,370,745,298,298,2,3,Benign
3847,352,461,2115,211,211,0,0,Benign
2368,9,180,2,4,4,1,1,Malicious
4115,61,334,41,40,40,0,0,Benign
4780,75,262,21,27,27,0,0,Benign
4131,79,273,84,48,48,0,0,Benign
2950,17,180,10,9,9,1,2,Malicious
5625,73,349,401,20,20,0,0,Benign
6971,323,368,202,67,67,0,0,Benign
524,4,218,10,19,19,0,0,Malicious
2455,10,296,10,8,8,1,1,Malicious
5016,60,364,52,6,6,0,0,Benign
1841,3,180,7,9,9,1,2,Malicious
5986,61,355,183,107,107,0,0,Benign
537,8,180,70,14,14,3,4,Malicious
2806,9,180,9,34,34,1,2,Malicious
5801,36,358,56,56,56,0,0,Benign
5596,94,320,156,881,881,0,0,Benign
7206,100,283,40,39,39,0,0,Benign
7343,29,298,12,178,178,0,0,Benign
4341,83,283,27,26,26,0,0,Benign
7560,26,293,75,11,11,0,0,Benign
3175,75,256,36,13,13,2,3,Malicious
784,9,180,9,22,22,1,1,Malicious
4057,76,372,65,77,77,0,0,Benign
1409,14,224,20,5,5,1,1,Malicious
2537,15,256,16,8,8,0,0,Malicious
154,12,180,9,19,19,1,2,Malicious
3009,4,180,14,8,8,1,1,Malicious
1686,18,245,10,9,9,1,1,Malicious
2901,734,371,15,9,9,0,0,Malicious
8105,170,280,207,104,104,0,0,Benign
7455,114,262,24,47,47,0,0,Benign
4721,85,262,21,30,30,0,0,Benign
3863,80,284,64,24,24,0,0,Benign
2733,57,256,41,8,8,1,1,Malicious
1895,11,180,9,9,9,1,2,Malicious
5442,89,283,32,6,6,0,0,Benign
569,6,307,18,10,10,1,1,Malicious
6709,234,287,251,66,66,0,0,Benign
5854,96,353,488,267,267,3,3,Benign
1816,16,180,10,7,6,1,1,Malicious
2065,7,180,11,9,9,2,3,Malicious
127,9,180,9,10,10,1,2,Malicious
3394,9,180,9,21,21,0,0,Malicious
3327,4,300,15,19,19,0,0,Malicious
8158,74,315,22,8,8,1,1,Malicious
6102,97,416,721,134,134,0,0,Benign
2975,496,270,48,8,8,1,1,Malicious
980,10,180,70,11,11,3,4,Malicious
2300,14,224,20,68,68,4,2,Malicious
190,15,224,20,14,14,2,3,Malicious
1139,9,180,9,21,21,2,4,Malicious
5088,82,283,33,70,70,0,0,Benign
699,2,180,111614,13,13,2,3,Malicious
7812,20,288,27,31,31,0,0,Benign
606,17,180,10,12,13,3,4,Malicious
4276,60,323,423,70,70,0,0,Benign
301,132,180,1991,30,30,1,2,Malicious
6640,285,369,458,215,215,1,2,Benign
3420,46,180,11,24,24,1,2,Malicious
7878,134,301,1170,186,186,0,0,Benign
1060,9,180,70,14,14,2,3,Malicious
7940,332,293,246,125,125,0,0,Benign
8017,78,229,175,19,19,0,0,Benign
2565,353,317,21,4,4,1,1,Malicious
8174,47,322,23,8,8,1,1,Malicious
1069,9,180,9,11,11,1,2,Malicious
2524,15,180,10,50,50,0,0,Malicious
2205,1,180,111113,9,10,1,1,Malicious
1243,12,180,8,4,4,1,1,Malicious
7339,29,298,12,1193,1193,0,0,Benign
16,14,180,15,14,14,2,3,Malicious
7679,118,301,1721,357,357,0,0,Benign
3120,36,516,73,35,35,0,0,Malicious
8161,4,517,14,9,9,1,1,Malicious
4642,77,283,22,6,6,0,0,Benign
7683,136,296,149,141,141,0,0,Benign
4754,33,260,12,6,6,0,0,Benign
815,59,278,32,13,13,2,3,Malicious
3067,8,262,10,9,9,1,2,Malicious
7819,13,252,26,143,143,0,0,Benign
5600,77,568,1095,152,152,0,0,Benign
959,9,180,70,30,30,0,0,Malicious
7022,19,297,29,28,28,0,0,Benign
6427,94,361,1188,162,162,0,0,Benign
4893,93,262,21,11,11,0,0,Benign
7444,124,283,35,25,25,0,0,Benign
225,13,517,23,19,19,0,0,Malicious
6170,96,334,678,195,195,0,0,Benign
3354,8,180,10,25,25,1,1,Malicious
5895,68,366,322,113,113,0,0,Benign
2485,5,180,53,8,8,1,1,Malicious
562,2,180,8,26,25,1,2,Malicious
3436,8,180,10,26,26,1,2,Malicious
6373,69,391,205,76,76,0,0,Benign
6181,99,357,314,65,65,0,0,Benign
1693,14,364,25,9,9,1,1,Malicious
6893,118,305,671,132,132,0,0,Benign
1045,4,216,28,14,14,2,3,Malicious
3446,9,180,9,12,12,2,3,Malicious
4565,93,283,29,6,6,0,0,Benign
954,9,295,10,17,17,1,1,Malicious
8157,34,330,23,8,8,1,1,Malicious
2735,8,180,11,8,7,1,1,Malicious
8052,51,293,288,33,33,0,0,Benign
4735,32,298,12,12,12,0,0,Benign
7881,170,298,234,57,57,0,0,Benign
1218,16,180,10,8,8,1,1,Malicious
5254,97,283,28,6,6,0,0,Benign
5511,57,226,267,65,65,0,0,Benign
7785,21,288,99,31,31,0,0,Benign
1527,17,180,10,9,9,1,2,Malicious
3987,46,299,33,32,32,0,0,Benign
8079,16,229,43,26,26,0,0,Benign
1300,232,180,6,9,9,1,1,Malicious
8002,320,252,444,58,58,0,0,Benign
6944,27,431,99,40,40,0,0,Benign
5699,40,345,126,85,85,0,0,Benign
160,31,249,29,19,19,0,0,Malicious
4067,60,351,46,45,45,0,0,Benign
5800,53,394,257,90,90,1,1,Benign
956,14,224,20,24,24,1,2,Malicious
3791,83,460,122,121,121,0,0,Benign
3234,8,180,70,15,15,1,2,Malicious
2869,404,180,7,9,9,1,1,Malicious
3777,51,354,85,57,57,0,0,Benign
4433,75,262,21,11,11,0,0,Benign
4973,35,298,134,6,6,0,0,Benign
6015,369,400,658,57,57,0,0,Benign
2961,13,180,24,9,9,1,2,Malicious
5980,85,437,1020,106,106,2,3,Benign
2200,2,180,11,8,8,1,1,Malicious
98,10,180,70,13,13,2,3,Malicious
7951,14,288,68,43,43,0,0,Benign
2557,9,180,216,9,9,1,2,Malicious
3183,8,180,13,14,14,2,3,Malicious
7394,101,283,38,11,11,0,0,Benign
253,4,216,28,10,10,1,2,Malicious
3923,56,307,53,52,52,0,0,Benign
4199,41,319,25,24,24,0,0,Benign
1445,17,377,29,9,9,1,2,Malicious
5539,67,305,434,157,157,0,0,Benign
1648,2,180,111714,8,8,1,1,Malicious
4682,80,283,41,6,6,0,0,Benign
4723,77,262,21,30,30,0,0,Benign
3991,32,299,23,22,22,0,0,Benign
1696,129,180,12,9,9,1,1,Malicious
3191,7,180,10,3,3,1,2,Malicious
6197,90,365,576,315,315,2,3,Benign
6295,62,366,361,71,71,0,0,Benign
4499,79,283,30,61,61,0,0,Benign
1154,2,180,9,15,16,0,0,Malicious
2255,5,180,16,5,5,1,1,Malicious
6959,141,355,100,46,46,0,0,Benign
1682,19,180,10,9,9,1,1,Malicious
3170,3451,272,2038,27,27,2,3,Malicious
7400,29,298,12,101,101,0,0,Benign
2056,4,247,16,48,48,1,2,Malicious
7158,133,273,109,67,67,0,0,Benign
4090,63,343,60,59,59,0,0,Benign
7973,41,229,64,250,250,0,0,Benign
3108,35,418,73,70,70,0,0,Malicious
4548,96,283,28,9,9,0,0,Benign
3723,35,297,47,46,46,0,0,Benign
6397,79,409,399,101,101,0,0,Benign
5423,88,262,21,109,109,0,0,Benign
7040,124,286,857,52,52,0,0,Benign
2049,7,180,10,7,6,1,2,Malicious
4976,70,272,21,28,28,0,0,Benign
3643,13,180,24,14,14,2,3,Malicious
8073,39,229,68,92,92,0,0,Benign
623,9,180,9,20,20,1,2,Malicious
6489,1219,346,7077,7076,7076,0,0,Benign
7870,11,229,30,26,26,0,0,Benign
5883,88,348,996,124,124,0,0,Benign
262,21,256,16,15,15,2,3,Malicious
5730,77,341,591,62,62,0,0,Benign
3369,9,180,9,19,19,2,2,Malicious
4061,56,374,52,51,51,0,0,Benign
5534,89,305,747,111,111,0,0,Benign
6294,74,366,366,69,69,0,0,Benign
6065,70,396,531,79,79,0,0,Benign
6616,106,356,1766,263,263,2,3,Benign
1802,2,180,111612,95,95,4,5,Malicious
4736,80,272,21,30,30,0,0,Benign
8172,33,328,20,8,8,1,1,Malicious
2385,135,180,77,9,9,1,2,Malicious
6694,159,330,81,80,80,1,0,Benign
5759,86,384,746,234,234,0,0,Benign
1959,4,180,111614,9,9,2,3,Malicious
2976,95,249,86,9,9,1,2,Malicious
488,12,180,9,17,17,1,2,Malicious
1843,3,180,8,9,9,1,2,Malicious
1734,2,222,15,9,9,1,2,Malicious
2911,2,180,13,9,9,1,2,Malicious
3219,4,180,14,15,15,2,3,Malicious
146,9,180,9,15,15,3,4,Malicious
5630,54,310,417,113,113,0,0,Benign
1986,4,180,14,9,9,1,2,Malicious
1369,189,266,68,40,40,2,3,Malicious
6546,1,358,7,6,6,0,0,Benign
6051,75,376,363,261,261,0,1,Benign
7098,25,290,84,34,34,0,0,Benign
2811,61,180,77,9,9,1,1,Malicious
659,8,180,11,27,27,1,2,Malicious
1794,174,180,9,9,9,1,2,Malicious
7516,26,298,13,6,6,0,0,Benign
2511,237,280,29,9,9,1,2,Malicious
3397,9,180,9,15,15,0,0,Malicious
4282,84,474,76,75,75,0,0,Benign
1147,45,180,15,11,11,1,2,Malicious
3272,9,180,216,15,15,2,3,Malicious
608,5,180,16,14,14,2,3,Malicious
6287,47,375,163,42,42,0,0,Benign
6895,109,305,883,154,154,0,0,Benign
3582,44,180,125,16,11,1,1,Malicious
1930,2,180,9,7,7,0,0,Malicious
7125,161,304,90,85,85,0,0,Benign
197,7,180,5,21,21,5,6,Malicious
7777,23,288,97,44,44,0,0,Benign
2931,40,340,27,9,9,1,2,Malicious
2327,4,211,28,4,4,1,1,Malicious
4389,82,262,21,31,31,0,0,Benign
766,4,377,13,10,10,1,1,Malicious
4496,93,262,21,6,6,0,0,Benign
4218,36,319,22,21,21,0,0,Benign
3255,91,231,45,24,24,0,0,Malicious
202,15,180,10,16,17,3,4,Malicious
3510,83,233,77,14,14,2,3,Malicious
4931,79,283,26,19,19,0,0,Benign
6390,50,350,463,134,134,0,0,Benign
5535,73,226,313,114,114,0,0,Benign
1733,15,294,10,9,9,1,1,Malicious
5791,74,362,191,244,244,2,3,Benign
2777,32,10356,778,9,9,1,1,Malicious
1707,22,258,10,9,9,1,1,Malicious
5172,63,262,21,12,12,0,0,Benign
5249,67,262,21,56,56,0,0,Benign
5757,83,373,736,92,92,0,0,Benign
3474,46,180,15,10,10,1,1,Malicious
6528,1,348,11,10,10,2,3,Benign
7931,23,271,49,106,106,0,0,Benign
5855,66,366,342,175,175,4,4,Benign
854,8,180,10,17,17,1,2,Malicious
5685,62,400,471,65,65,0,0,Benign
6363,42,558,408,508,508,0,0,Benign
4737,83,283,27,11,11,0,0,Benign
4097,76,419,65,65,65,0,0,Benign
2160,9,180,9,8,8,1,1,Malicious
698,9,180,70,21,21,1,1,Malicious
8102,42,276,269,50,50,0,0,Benign
2999,4,216,28,8,8,1,1,Malicious
3696,264,180,39,15,15,2,3,Malicious
1636,232,180,6,8,8,1,1,Malicious
7280,100,283,35,11,11,0,0,Benign
7554,30,298,12,52,52,0,0,Benign
3457,6,180,7,10,10,1,1,Malicious
3581,511,180,186,166,166,0,0,Malicious
1291,2,222,15,8,8,1,1,Malicious
4659,96,283,46,27,27,0,0,Benign
6585,200,351,2660,80,80,2,3,Benign
5616,51,283,87,15,15,0,0,Benign
1853,14,382,25,9,9,1,2,Malicious
5232,70,555,413,156,156,0,0,Benign
3763,316,353,233,248,248,0,0,Benign
3304,4,180,111614,20,20,1,2,Malicious
8045,14,289,35,26,26,0,0,Benign
5727,84,337,363,137,137,0,0,Benign
3743,43,368,65,66,66,0,0,Benign
3445,9,180,152,0,1,0,0,Malicious
1998,8,246,19,9,9,1,2,Malicious
663,5,180,18,13,13,2,3,Malicious
4779,71,262,21,38,38,0,0,Benign
5353,73,262,21,25,25,0,0,Benign
7948,18,290,105,92,92,0,0,Benign
3748,411,267,279,278,278,0,0,Benign
4413,81,272,21,32,32,0,0,Benign
4744,82,283,25,11,11,0,0,Benign
5530,87,305,605,104,104,0,0,Benign
5575,33,305,197,92,92,0,0,Benign
709,7,239,10,13,13,2,3,Malicious
7526,103,283,139,269,269,0,0,Benign
1282,232,180,6,9,10,1,1,Malicious
5864,94,363,535,84,84,0,0,Benign
5068,74,333,39,24,24,0,0,Benign
2675,9,180,112,9,9,1,1,Malicious
6776,210,334,432,62,62,0,0,Benign
4029,60,388,52,51,51,0,0,Benign
1306,16,180,10,4,4,1,1,Malicious
5496,36,305,186,86,86,0,0,Benign
5504,85,226,702,96,96,0,0,Benign
7392,28,298,12,46,46,0,0,Benign
2237,9,180,10,9,9,1,1,Malicious
3302,7,180,8,18,12,1,1,Malicious
5592,399,285,1327,115,114,0,0,Benign
7515,21,298,12,12,12,0,0,Benign
2038,952,275,47,9,9,1,2,Malicious
1529,16,256,15,7,6,1,2,Malicious
1663,18,180,10,5,5,1,1,Malicious
5450,91,526,207,43,43,0,0,Benign
8083,30,229,45,42,42,0,0,Benign
8113,96,296,139,76,76,0,0,Benign
3627,2,180,111614,10,9,2,3,Malicious
5739,41,379,90,56,56,0,0,Benign
5147,78,283,23,32,32,0,0,Benign
4891,80,262,21,31,31,0,0,Benign
2693,90,180,77,9,9,1,2,Malicious
3060,9,180,216,9,9,1,1,Malicious
1597,12,180,88,9,9,1,1,Malicious
6700,140,210,19,18,18,0,0,Benign
2729,604,180,127,8,8,1,1,Malicious
2625,6,180,7,35,35,1,1,Malicious
5915,85,411,464,206,206,0,0,Benign
3157,50,379,61,52,52,0,0,Malicious
3314,564,180,128,19,19,0,0,Malicious
1722,15,363,25,8,8,1,1,Malicious
5279,50,574,332,6,6,0,0,Benign
6668,176,380,323,303,303,1,2,Benign
1059,5,218,10,15,15,1,2,Malicious
4636,84,272,21,102,102,0,0,Benign
3242,8,180,11,0,0,2,1,Malicious
1678,11,296,10,8,8,1,1,Malicious
6892,226,305,723,121,121,0,0,Benign
6374,55,391,193,41,41,0,0,Benign
7574,22,298,12,7,6,0,0,Benign
6628,231,374,8391,303,303,2,3,Benign
1757,13,224,20,48,48,1,2,Malicious
6019,96,355,922,201,201,0,0,Benign
4191,68,343,128,127,127,0,0,Benign
5116,92,283,47,30,30,0,0,Benign
563,14,360,29,19,19,0,0,Malicious
7408,27,260,12,37,37,0,0,Benign
2790,460,321,246,9,9,2,3,Malicious
863,14,224,20,12,12,1,2,Malicious
7742,38,252,52,47,47,0,0,Benign
7858,22,229,53,31,31,0,0,Benign
1484,15,224,20,9,10,1,1,Malicious
7035,193,286,458,54,54,0,0,Benign
7721,137,250,232,209,209,0,0,Benign
5977,322,390,517,181,181,2,2,Benign
5134,91,262,21,33,33,0,0,Benign
206,17,180,10,17,17,1,2,Malicious
4488,31,298,12,6,6,0,0,Benign
6938,351,359,435,259,259,0,0,Benign
870,14,224,20,21,21,0,0,Malicious
4493,86,262,21,6,6,0,0,Benign
6910,292,350,429,51,51,0,0,Benign
502,5,180,8,19,19,0,0,Malicious
7385,26,260,12,11,11,0,0,Benign
1028,4,256,15,15,15,1,2,Malicious
3840,375,429,2427,241,241,0,0,Benign
2690,31,255,10,9,9,2,3,Malicious
5581,45,475,476,84,84,0,0,Benign
6756,169,282,58,44,44,0,0,Benign
7906,31,292,142,48,48,0,0,Benign
5056,66,262,21,31,31,0,0,Benign
1570,17,240,31,6,6,1,1,Malicious
2773,8,180,11,346,346,1,1,Malicious
5991,43,349,46,95,95,0,0,Benign
2731,91,297,83,8,8,1,1,Malicious
6242,86,349,441,73,73,0,0,Benign
804,8,180,11,10,10,1,1,Malicious
5847,356,352,140,602,602,110,111,Benign
3645,15,180,10,14,14,2,3,Malicious
2454,14,180,10,9,9,1,2,Malicious
4598,83,262,21,12,12,0,0,Benign
7215,102,262,21,6,6,0,0,Benign
3104,33,320,71,72,72,0,0,Malicious
7073,19,285,34,18,18,0,0,Benign
4875,55,265,21,111,111,0,0,Benign
5959,55,366,63,83,83,0,0,Benign
200,2,180,111612,13,13,2,3,Malicious
6278,87,433,747,57,57,0,0,Benign
3099,44,478,69,29,29,2,3,Malicious
6184,84,371,454,79,79,0,0,Benign
7161,132,273,112,67,67,0,0,Benign
2278,1985,180,65,6,6,1,1,Malicious
3561,8284,180,11,15,15,1,2,Malicious
5892,69,379,383,60,60,0,0,Benign
4474,75,283,32,32,32,0,0,Benign
6432,97,226,188,41,41,0,0,Benign
4514,37,323,35,30,30,0,0,Benign
5794,33,353,94,157,157,2,3,Benign
391,2,180,8,10,10,1,1,Malicious
6736,148,440,59,6,6,0,0,Benign
5618,72,276,106,28,28,0,0,Benign
5258,84,262,21,12,12,0,0,Benign
7230,27,298,12,6,6,0,0,Benign
1495,15,224,20,4,4,1,1,Malicious
2695,16,180,77,9,9,1,2,Malicious
2027,9,180,9,95,95,4,5,Malicious
5248,73,262,21,61,61,0,0,Benign
5463,92,302,124,91,91,0,0,Benign
2568,14,256,16,4,4,1,1,Malicious
8006,172,306,165,53,53,0,0,Benign
8024,10,229,27,59,59,0,0,Benign
64,14,256,16,19,19,0,0,Malicious
3884,31,351,86,85,85,0,0,Benign
2062,6,201,996,9,9,2,3,Malicious
5276,67,262,21,30,30,0,0,Benign
7208,21,298,13,12,12,0,0,Benign
492,42,180,11,10,10,1,2,Malicious
379,4,224,10,10,10,1,2,Malicious
6331,61,366,284,51,51,0,0,Benign
4859,87,283,38,21,21,0,0,Benign
6360,78,352,281,126,126,0,0,Benign
3993,38,299,22,21,21,0,0,Benign
4887,93,283,29,11,11,0,0,Benign
1076,7,201,996,14,14,2,3,Malicious
878,9,180,70,10,10,1,2,Malicious
337,5,222,15,10,10,1,1,Malicious
7916,28,252,51,164,164,0,0,Benign
6863,138,305,272,85,85,0,0,Benign
7892,323,289,2867,51,51,0,0,Benign
6439,43,374,59,144,144,0,0,Benign
7869,28,229,56,39,39,0,0,Benign
1016,8,180,11,15,15,1,1,Malicious
1275,10,180,9,9,9,1,1,Malicious
3798,41,413,59,39,39,0,0,Benign
7629,27,283,10,6,6,0,0,Benign
4551,31,260,12,26,26,0,0,Benign
3342,9,180,216,18,18,0,0,Malicious
4911,89,262,21,35,35,0,0,Benign
8030,25,252,52,108,108,0,0,Benign
6413,91,365,497,194,194,0,0,Benign
995,19,180,10,14,14,2,3,Malicious
1981,8,180,11,35,35,5,6,Malicious
4297,78,265,21,6,6,0,0,Benign
161,3,180,8,31,31,1,2,Malicious
5675,75,332,274,63,63,0,0,Benign
6873,191,346,144,146,146,0,0,Benign
6545,1,352,7,6,6,0,0,Benign
4798,62,192,12,25,25,0,0,Benign
1500,15,180,10,7,7,1,1,Malicious
7989,72,229,81,43,43,0,0,Benign
3843,358,355,1768,1767,1767,0,0,Benign
5225,79,226,28,6,6,0,0,Benign
2613,5,180,10,8,8,1,1,Malicious
3461,78,180,11,13,13,2,3,Malicious
1021,15,180,10,11,11,1,1,Malicious
3073,1,180,5,8,8,1,1,Malicious
7555,20,260,12,11,11,0,0,Benign
3943,44,299,32,31,31,0,0,Benign
1585,30,332,24,4,4,1,1,Malicious
1955,37,180,11,9,9,1,2,Malicious
3152,42,387,53,60,60,0,0,Malicious
6349,67,588,62,51,51,0,0,Benign
34,10,258,31,30,30,1,2,Malicious
4014,61,299,54,53,53,0,0,Benign
775,10,258,31,15,15,0,0,Malicious
2556,136,232,14,8,8,1,1,Malicious
7595,125,265,24,11,11,0,0,Benign
1478,13,409,23,9,9,1,2,Malicious
7099,265,288,101,55,55,0,0,Benign
5486,67,226,482,112,112,0,0,Benign
6235,77,365,347,114,114,0,0,Benign
1363,23,277,30,9,9,1,2,Malicious
7041,24,285,43,42,42,0,0,Benign
2612,16,180,10,9,9,2,3,Malicious
7513,28,298,12,29,29,0,0,Benign
2824,9,180,70,82,82,0,0,Malicious
2041,4,201,52,9,9,1,2,Malicious
241,15,180,10,19,19,1,2,Malicious
2061,6,277,17,9,9,1,2,Malicious
2363,108,180,77,9,9,1,1,Malicious
600,1,180,9,21,21,5,6,Malicious
2435,7,245,16,8,8,1,1,Malicious
5393,90,283,29,6,6,0,0,Benign
6310,42,361,65,197,197,2,3,Benign
2888,9,180,18,9,9,1,2,Malicious
6164,98,359,590,56,56,0,0,Benign
646,9,180,9,25,25,1,1,Malicious
3890,84,340,43,42,42,0,0,Benign
3556,8,180,10,12,12,1,1,Malicious
